k,summ
472935,2990
472938,2574
472940,1250
472942,6240
472944,1780
472945,2216
472956,5150
472963,4340
472981,3780
472985,7020
472987,9772
472988,4848
472993,11228
472995,21340
472999,4188
473009,2290
473010,15876
473016,4968
473021,4137
473043,2820
473050,4310
473064,6986
473065,3582
473073,6552
473074,3861
473076,5005
473078,7917
473081,1705
473087,6336
473093,6435
473096,2596
473104,2120
473108,3000
473111,8540
473112,3224
473113,2905
473123,4686
473137,2947
473141,5283
473147,132
473148,5166
473158,4770
473161,5572
473167,2672
473169,2880
473175,7821
473176,1388
473177,5467
473182,10590
473187,16207
473188,7074
473193,5020
473207,6300
473212,4060
473222,2639
473225,5067
473229,6222
473249,726
473265,7224
473274,13518
473281,3080
473287,3376
473291,5344
473292,6184
473294,3283
473296,2884
473303,1510
473304,17400
473314,5258
473318,6096
473321,2410
473322,3366
473331,6354
473333,1281
473334,3366
473336,8514
473337,6255
473345,6534
473350,5670
473351,1032
473353,9614
473356,5250
473363,8203
473364,3553
473371,6695
473387,8767
473390,7882
473393,8424
473400,31438
473411,2367
473413,1850
473414,11520
473420,5121
473423,6105
473425,19118
473429,4672
473436,2896
473438,2508
473444,4400
473452,2656
473458,3744
473459,2970
473461,9867
473462,2082
473464,7524
473466,1855
473469,4248
473470,4653
473486,2758
473497,5736
473509,13230
473517,4096
473519,3864
473542,14272
473556,3411
473558,2488
473562,6498
473566,3438
473570,3641
473575,5490
473594,4932
473599,10410
473613,5820
473626,9520
473636,8734
473638,3904
473641,4796
473643,22880
473656,3899
473658,1152
473660,8760
473666,5700
473670,1855
473673,6790
473674,3640
473680,6336
473689,3771
473690,3487
473704,3732
473709,4456
473717,11570
473726,32235
473731,7524
473735,5800
473740,2682
473742,6684
473747,4752
473753,1186
473759,4832
473760,9758
473764,2808
473765,2106
473766,14600
473769,9922
473771,3564
473784,3488
473793,4381
473794,17240
473795,9384
473797,5852
473810,18675
473816,4257
473819,2680
473821,7670
473822,6589
473825,5772
473831,7565
473832,4862
473839,3829
473845,3437
473864,6408
473870,2178
473873,3708
473874,2562
473875,8619
473877,2289
473880,4980
473885,10283
473894,8463
473897,3780
473904,4864
473906,3969
473913,7384
473922,6672
473924,3990
473926,870
473928,2274
473934,7137
473936,4400
473941,9075
473943,3576
473944,1450
473950,3800
473951,1590
473956,3486
473973,60336
473986,6500
473991,4263
473992,3795
473994,23298
473997,6512
474005,2619
474011,7336
474014,2840
474022,6620
474029,4563
474031,2520
474046,4992
474047,1144
474050,6170
474051,4590
474055,6688
474056,6450
474063,19380
474069,3294
474082,10808
474094,4328
474098,8216
474100,3036
474104,3899
474107,4477
474112,3825
474116,8151
474138,5421
474139,3084
474145,4521
474156,1664
474159,2928
474165,6684
474167,5592
474176,7326
474179,3094
474182,6525
474183,21504
474185,5271
474201,1290
474208,10946
474222,1456
474230,1746
474249,16731
474251,1825
474254,13205
474265,3530
474270,2598
474274,3402
474279,4700
474280,11494
474285,13048
474291,4851
474294,2520
474303,1500
474330,7117
474331,8810
474333,2304
474345,15210
474346,7837
474348,8130
474357,7267
474363,1740
474366,10304
474371,6589
474379,2870
474385,7123
474390,8976
474395,5484
474400,5676
474404,3200
474405,5136
474409,4910
474412,4408
474414,17238
474420,2119
474421,5420
474444,15176
474446,6032
474449,5211
474454,3465
474456,5736
474467,6817
474471,3129
474475,3880
474494,4389
474495,6860
474498,3152
474499,7975
474517,5616
474519,6920
474524,5508
474527,4914
474528,8160
474531,3656
474533,4518
474541,6644
474547,5211
474556,5364
474559,8970
474561,18649
474562,4697
474564,6996
474565,2842
474575,3528
474576,12240
474581,4914
474591,2244
474594,4114
474599,3212
474600,6088
474614,6398
474615,8910
474628,6850
474650,7692
474657,2808
474667,3857
474669,2886
474709,7878
474712,2900
474713,2720
474715,3546
474719,4676
474727,7080
474729,2529
474732,2940
474739,25938
474746,3800
474751,4820
474764,5808
474766,4904
474767,6760
474774,7964
474777,1834
474786,11254
474787,6050
474792,3420
474798,4528
474802,3024
474807,4020
474814,18984
474815,19516
474816,5892
474817,4830
474821,9170
474830,6768
474831,6075
474834,3054
474837,1897
474841,5768
474842,2560
474845,5338
474860,6048
474871,5220
474872,7826
474873,7044
474874,9330
474879,3380
474884,2576
474889,6842
474891,10008
474896,3480
474908,6765
474922,23982
474939,18160
474941,3699
474956,3168
474960,3052
474964,3136
474969,6660
474974,3328
474978,6160
474982,1988
474984,3575
474994,4630
474997,6617
474999,4760
475000,4125
475001,10944
475003,4080
475010,6710
475017,4752
475025,10626
475035,2535
475049,4642
475052,8436
475053,4160
475054,6720
475058,1950
475066,7572
475078,8080
475084,14677
475088,5761
475090,7664
475094,1316
475095,1295
475096,8239
475103,4501
475118,5448
475120,2590
475130,6696
475134,8820
475139,3720
475164,70840
475170,4536
475177,4788
475178,6110
475189,3640
475193,11340
475198,9240
475205,2432
475212,5364
475213,19488
475219,3381
475222,3752
475224,5434
475230,6344
475234,9728
475239,9280
475246,5184
475259,5526
475272,2178
475274,1296
475275,7854
475285,8700
475286,1625
475290,3852
475298,2256
475304,3264
475313,2296
475314,19399
475327,2795
475336,8905
475337,5304
475341,2016
475342,2940
475347,5474
475350,3430
475352,3465
475353,24706
475356,6853
475369,5764
475384,5056
475394,5385
475400,23130
475407,12464
475411,7700
475415,4890
475417,2480
475418,5040
475423,7280
475431,6960
475442,6039
475445,4563
475446,4752
475454,5630
475464,21372
475471,6390
475479,4336
475480,19646
475482,3783
475483,1860
475484,8088
475485,3512
475490,3576
475501,5835
475508,5792
475518,2652
475524,2140
475526,8998
475528,3600
475541,8892
475542,3934
475553,1664
475555,14348
475557,20999
475558,5811
475560,3322
475570,3850
475575,1230
475586,10035
475589,4664
475594,21709
475604,3776
475610,2511
475618,1988
475628,9414
475638,7462
475639,24530
475650,4374
475654,4581
475661,21441
475665,3430
475669,3204
475676,5510
475677,4037
475679,8245
475684,18882
475686,9254
475696,17010
475700,3033
475706,5274
475707,7560
475713,8928
475722,4650
475723,2072
475727,3066
475728,4884
475731,2468
475737,10109
475738,1144
475740,6465
475741,4356
475756,6225
475760,1368
475763,2292
475768,4382
475777,6006
475781,1135
475782,4545
475785,1212
475793,6633
475794,7280
475800,5580
475805,4430
475813,3458
475820,4963
475821,1760
475824,10928
475839,9180
475846,8736
475854,7579
475868,6808
475869,13860
475875,5868
475878,10530
475887,2070
475890,5150
475891,6777
475892,7711
475901,2178
475908,8256
475911,35658
475921,18528
475932,5797
475941,2490
475946,6578
475951,7164
475957,4653
475960,1940
475965,9036
475972,6740
475977,4552
475982,6276
475986,1680
475990,5004
475992,5335
475994,2380
475997,4096
475998,5157
476000,12360
476002,3750
476005,6698
476013,8592
476016,3171
476021,3872
476023,7839
476030,5551
476035,42050
476056,7308
476065,1900
476069,6102
476077,28875
476078,10598
476087,6168
476088,3128
476089,7542
476090,15580
476097,4257
476098,16875
476099,12710
476104,21721
476109,2303
476110,11943
476121,4628
476135,4077
476154,3641
476162,4980
476163,19935
476164,4464
476165,8723
476171,1519
476173,12460
476176,5625
476181,10395
476182,6453
476192,30096
476199,26736
476208,3912
476213,966
476219,2244
476220,2470
476227,7240
476229,3597
476245,28000
476248,1815
476254,5364
476255,8816
476257,7856
476276,4707
476280,5754
476301,1190
476309,4771
476315,3558
476318,3204
476321,1585
476330,9269
476339,711
476340,2842
476344,3915
476353,2761
476355,5280
476356,3328
476358,6810
476361,4712
476362,3360
476373,8536
476378,2880
476381,5880
476395,4155
476409,7306
476411,1472
476422,3108
476426,9900
476427,3306
476429,4797
476431,2752
476437,9779
476444,5075
476448,4452
476456,4734
476478,891
476479,2506
476483,4600
476486,5124
476487,3948
476489,3672
476494,4632
476495,5850
476516,2280
476521,6760
476523,3487
476531,6170
476534,6818
476537,4257
476540,13260
476541,5929
476545,3294
476549,2844
476558,2576
476568,4296
476569,3447
476570,2768
476572,7163
476577,3600
476589,1776
476591,4088
476597,4356
476599,2390
476603,4046
476618,1016
476619,14376
476622,4680
476624,5740
476630,3976
476631,3471
476632,7216
476634,2442
476640,4121
476644,6408
476648,22616
476650,6720
476660,3920
476664,6856
476669,13320
476671,3699
476682,2274
476688,3100
476691,2421
476698,2940
476709,7359
476711,4333
476716,6006
476717,1160
476720,6666
476722,7150
476728,3416
476730,7282
476748,26334
476752,6296
476755,4176
476756,3038
476760,5460
476765,4386
476766,3066
476769,4329
476771,4550
476777,19164
476778,4907
476780,5364
476781,3970
476786,12924
476788,17490
476793,4662
476804,9408
476814,4014
476816,4472
476825,7462
476830,6741
476833,3735
476844,7620
476854,2928
476856,5533
476859,7430
476860,4347
476869,10140
476870,4923
476885,15282
476891,1805
476893,3210
476895,4081
476898,17560
476899,5664
476900,5640
476908,5382
476912,14232
476917,9074
476923,2254
476927,4239
476929,3438
476932,4530
476938,5768
476940,6312
476941,18722
476943,1818
476952,7308
476964,6228
476968,1560
476986,5922
476997,6391
477006,3129
477011,2982
477013,6853
477017,3696
477020,2472
477022,11430
477024,8460
477026,5346
477029,2184
477033,3168
477035,4662
477053,26592
477066,6942
477067,3376
477068,13472
477070,4590
477080,1640
477084,22974
477090,6057
477094,6264
477100,2124
477115,8173
477124,1299
477125,3465
477126,8136
477133,4810
477134,2886
477138,1674
477146,4976
477149,11594
477161,1872
477169,3952
477174,5928
477176,2568
477195,5022
477196,6201
477197,44856
477201,1720
477203,4390
477207,2919
477208,17480
477212,6611
477222,7935
477234,4740
477239,4878
477241,4653
477248,4980
477249,7460
477262,9130
477265,6273
477273,4422
477275,3654
477276,3302
477279,4527
477285,16023
477287,7725
477288,3438
477289,4830
477296,4767
477310,3204
477321,5369
477326,7848
477335,3904
477336,35511
477338,2583
477340,9984
477342,3564
477350,3472
477358,3288
477371,1800
477373,7406
477375,3717
477381,9160
477386,5616
477393,8655
477397,5056
477410,4829
477419,24927
477444,5872
477459,101557
477463,25696
477467,4905
477469,21840
477475,3040
477476,8866
477488,325
477493,2400
477494,35061
477501,9035
477505,2650
477512,10725
477514,3220
477517,3588
477519,17000
477521,6156
477522,6260
477535,7330
477541,7560
477542,6851
477544,9648
477552,7406
477555,4114
477562,4069
477572,6350
477576,3864
477579,4424
477584,6516
477586,2443
477593,3962
477596,1760
477599,2580
477603,9336
477605,2565
477606,2574
477616,4004
477617,16016
477621,13050
477631,5140
477632,2880
477633,3864
477634,2870
477635,3486
477639,5352
477642,3549
477650,7272
477653,4400
477655,10500
477657,5536
477662,2970
477678,3472
477679,5502
477681,7050
477686,7812
477691,6448
477694,9119
477696,2225
477702,7064
477706,3910
477710,4424
477712,2982
477731,7623
477733,4860
477738,7161
477742,12600
477748,8176
477752,3227
477766,3720
477774,4224
477777,6400
477782,41847
477783,5401
477785,3200
477790,4890
477792,6710
477796,8931
477799,2106
477814,3415
477818,19152
477826,7610
477828,7710
477829,4784
477835,1116
477837,6258
477841,1384
477847,7390
477855,4053
477858,4824
477861,3024
477863,4221
477865,4940
477870,2261
477874,2860
477876,5787
477877,4512
477882,5786
477891,5958
477903,3773
477904,7545
477909,2043
477910,11494
477917,3550
477921,4140
477931,6062
477936,3666
477940,1155
477944,5248
477955,4509
477958,10274
477968,6510
477969,29120
477976,4536
477979,3168
477981,3310
477983,11040
477996,3000
478003,7212
478008,4389
478010,5928
478018,6390
478024,5082
478036,3580
478042,3376
478051,11770
478052,11070
478055,4590
478077,3535
478080,3052
478088,4906
478105,2886
478108,11297
478122,5400
478139,4329
478154,7085
478157,10309
478159,8840
478170,2658
478180,2925
478188,2200
478190,6752
478191,3136
478200,12711
478204,4144
478212,6240
478216,4350
478222,8559
478224,6860
478231,1432
478245,7553
478249,13104
478251,7272
478255,5760
478258,966
478268,1764
478271,3537
478274,7189
478291,5985
478295,7588
478303,3537
478304,2997
478305,6237
478307,27117
478316,5280
478326,14608
478333,3228
478341,7506
478344,5450
478346,6578
478350,7560
478351,6384
478355,4354
478359,7891
478362,21413
478366,10764
478369,3885
478373,2352
478375,16575
478379,5940
478384,4784
478387,5436
478390,5050
478395,19711
478397,3069
478398,13419
478402,3757
478409,5904
478415,1547
478431,3942
478434,5712
478438,10923
478442,4060
478448,4642
478449,4016
478450,14848
478462,5616
478465,4979
478475,8268
478491,7592
478494,4210
478499,2864
478506,2448
478513,5352
478514,12584
478520,7614
478535,11895
478536,11430
478542,9184
478547,3507
478548,18324
478561,10514
478563,17740
478569,844
478603,3897
478612,5550
478617,2584
478622,4490
478626,9000
478629,1404
478630,3848
478635,20016
478637,3624
478638,5373
478649,4370
478666,5616
478672,3024
478677,6240
478680,21777
478681,3549
478689,14093
478694,2904
478701,4410
478723,1243
478728,4692
478729,6500
478732,6170
478735,3421
478744,2247
478745,3537
478747,2456
478754,5000
478761,6358
478778,4952
478780,4040
478786,12780
478791,3600
478792,6858
478799,4207
478802,4074
478803,3672
478805,4510
478809,1530
478810,2639
478813,3490
478816,17986
478822,6174
478823,3850
478824,3992
478829,24388
478831,3408
478838,2838
478839,2660
478840,5068
478854,6244
478856,5283
478858,3620
478875,2140
478879,3930
478881,4272
478887,4654
478890,11875
478928,9282
478933,3231
478946,6000
478962,14868
478967,2717
478972,1584
478973,9136
478977,2261
478981,2296
478982,2080
478990,32805
478997,4959
479016,3630
479024,12075
479033,4268
479045,2544
479051,2295
479056,13002
479061,8393
479077,7020
479083,63393
479094,2379
479098,9968
479100,3528
479101,3997
479102,7792
479119,8816
479122,9529
479123,2610
479124,3024
479129,8437
479130,6750
479133,9708
479137,3991
479139,17328
479142,2312
479145,3584
479146,7320
479164,2574
479169,4521
479172,8208
479174,5404
479177,10659
479182,4824
479188,1525
479193,3311
479195,5408
479206,3276
479213,4698
479216,8850
479221,2274
479225,4536
479232,5993
479233,11424
479244,5910
479248,4770
479251,2970
479253,4140
479260,6270
479262,5665
479263,5728
479264,6314
479265,1505
479266,5203
479269,8078
479270,3232
479271,5104
479278,3490
479279,5995
479282,5731
479283,4165
479285,4092
479294,2192
479303,25956
479310,4806
479317,3190
479320,7032
479324,5750
479326,3544
479329,4384
479336,8125
479337,11875
479338,9380
479342,3374
479344,2515
479352,5436
479361,7756
479375,3024
479381,3588
479408,8580
479413,5264
479415,1505
479420,6955
479428,7308
479444,2730
479446,4280
479449,1548
479450,3910
479462,3531
479467,20988
479471,2340
479472,5940
479475,4995
479481,26657
479484,3636
479487,2920
479503,3887
479507,2808
479509,6576
479510,5589
479511,3423
479512,3565
479519,2180
479521,11144
479527,2232
479542,3470
479544,4543
479546,56472
479552,13464
479562,4763
479565,8060
479570,4536
479573,1869
479584,5643
479593,5728
479596,1695
479599,888
479608,2871
479611,865
479612,3020
479614,5082
479617,1813
479629,8535
479633,13787
479651,9280
479663,5312
479667,6204
479669,3704
479698,2144
479701,7320
479702,8180
479703,9035
479716,4170
479725,8316
479726,2770
479737,8918
479738,5786
479746,23898
479750,2930
479753,10032
479754,3032
479756,3756
479758,3636
479766,6188
479768,1518
479776,4225
479779,7452
479784,43472
479804,1600
479805,3150
479806,5814
479810,6127
479811,6252
479813,5775
479815,4392
479822,2398
479827,4396
479829,3372
479838,6820
479839,9036
479859,6201
479867,7163
479873,5412
479875,5390
479879,10860
479883,2058
479893,3108
479902,10215
479906,3980
479912,3951
479913,28497
479917,6040
479921,768
479924,5778
479925,6420
479935,3192
479951,3776
479960,7182
479968,4116
479982,9269
479986,1161
479987,14896
479990,11004
480004,5860
480013,5412
480019,2471
480020,3753
480028,3339
480032,2820
480037,6696
480041,4680
480045,5502
480047,3888
480051,3815
480062,8697
480064,13068
480068,2712
480069,5265
480086,4310
480090,1936
480096,2340
480098,9786
480102,1547
480103,5145
480107,5760
480111,2779
480124,7920
480127,3231
480134,4560
480135,3552
480150,11895
480167,6182
480168,6264
480169,3146
480178,7088
480181,5313
480185,4040
480190,7854
480202,6498
480208,6020
480211,19052
480228,4144
480229,43369
480235,4550
480236,9296
480275,16473
480287,2704
480296,4320
480297,4617
480299,3113
480302,3888
480303,14598
480306,7440
480308,6970
480321,3584
480323,3420
480328,7000
480343,5964
480354,3668
480355,6156
480359,13632
480369,6216
480379,3888
480383,31018
480387,3123
480390,5650
480405,4500
480413,12405
480422,17051
480429,2778
480432,1680
480433,1880
480449,9646
480456,2394
480462,1760
480463,564
480466,5093
480467,5784
480486,34606
480497,5236
480498,5970
480516,23480
480522,16032
480533,2448
480535,5860
480545,2440
480548,8760
480556,5392
480557,4716
480558,5121
480566,6490
480580,4752
480581,4716
480583,4790
480591,6960
480599,3780
480602,5642
480603,12495
480607,5236
480613,1975
480617,3704
480620,3810
480624,1232
480632,3069
480634,2793
480639,4704
480648,4410
480651,31125
480656,2565
480670,2802
480671,4464
480675,2406
480677,5805
480679,7970
480690,6741
480697,3090
480699,5520
480706,3357
480708,5470
480711,5157
480713,8040
480731,9100
480735,28798
480749,7056
480762,5265
480768,4144
480774,13424
480777,4382
480779,4785
480787,10575
480793,3654
480796,3065
480799,51649
480811,10824
480812,4568
480814,7344
480818,3576
480821,2070
480822,5816
480833,9340
480847,10416
480854,6195
480856,4040
480868,3036
480876,6617
480881,16956
480886,3450
480893,5992
480898,6924
480899,12582
480904,5720
480905,4616
480908,10660
480913,6816
480915,15740
480922,2268
480927,18558
480928,6168
480930,1260
480933,4992
480938,4640
480942,4128
480944,3322
480946,17936
480950,11764
480953,7249
480954,5010
480971,7168
480977,3320
480981,5340
480982,11495
480987,3318
480991,5540
480996,4620
481004,2495
481009,9882
481012,2144
481013,2989
481015,3312
481019,4112
481020,2592
481023,2388
481032,18734
481034,4329
481036,4532
481048,2088
481060,2394
481063,7056
481071,2046
481080,3654
481081,1230
481082,3675
481087,6408
481088,3528
481090,13770
481092,2950
481108,3552
481114,5236
481115,3801
481119,7072
481124,4942
481127,2548
481129,3735
481130,7931
481131,3615
481134,3330
481136,3672
481140,2280
481146,5600
481154,4050
481159,3906
481160,4192
481167,8052
481173,15960
481184,7656
481185,5589
481190,10065
481193,9980
481196,2322
481197,2928
481201,4707
481210,4508
481212,3795
481216,3410
481217,6996
481219,5312
481222,6560
481230,2450
481259,4270
481265,4508
481271,1965
481272,4280
481274,2864
481276,3176
481278,4257
481287,12936
481289,6640
481307,5290
481310,4280
481315,5256
481324,4590
481325,15640
481329,3305
481333,5670
481341,6924
481344,3504
481354,9581
481364,5070
481365,5481
481367,4730
481377,9240
481384,4224
481395,2382
481400,7885
481401,682
481416,3240
481418,2898
481426,6210
481427,5665
481430,6300
481434,3087
481447,8220
481448,2680
481451,2232
481466,6336
481473,2736
481480,6314
481486,6640
481487,5110
481499,7450
481501,2576
481506,3660
481507,4284
481516,3540
481519,5334
481521,8768
481529,5423
481531,4275
481540,4711
481541,4548
481556,6408
481561,3381
481564,3584
481571,25025
481580,4455
481583,2466
481585,7711
481589,5224
481590,33231
481606,19992
481608,5700
481611,40985
481614,4210
481616,10515
481626,2600
481627,49968
481631,12617
481644,2208
481646,2212
481651,8281
481662,3256
481664,9350
481677,2989
481680,3096
481684,9086
481687,6446
481688,8756
481694,1800
481697,5768
481698,3672
481702,10052
481713,7618
481715,3210
481726,6690
481727,4620
481731,2285
481733,6516
481747,3850
481755,9855
481758,3704
481761,4112
481764,4830
481765,1656
481767,4440
481770,1320
481778,7408
481795,3248
481798,7030
481803,3410
481808,2124
481813,12135
481815,4032
481816,8228
481818,18768
481822,3888
481823,2135
481824,7490
481825,5168
481828,3762
481830,11520
481832,4455
481842,16744
481845,4584
481868,2360
481869,4977
481879,3492
481882,3216
481887,2690
481888,5782
481894,7196
481895,9252
481899,5295
481904,1695
481912,6552
481923,3555
481925,8470
481930,4260
481937,4608
481938,3850
481943,2395
481948,3360
481953,10776
481954,3912
481963,8856
481967,2142
481969,6408
481972,2842
481979,6903
481984,7815
481987,5211
481994,6342
481995,14340
481999,9800
482001,10094
482007,14760
482023,4850
482024,4788
482027,1932
482031,13472
482032,3339
482050,2656
482057,5568
482066,3766
482070,7020
482073,4180
482074,5928
482082,6318
482098,2860
482108,7370
482109,3320
482127,4455
482131,4193
482136,6036
482149,8352
482159,7300
482161,5472
482164,3525
482169,1956
482171,4210
482173,3952
482182,1872
482185,2304
482186,2730
482194,2853
482199,5052
482204,6006
482208,4230
482214,6440
482218,6916
482226,3584
482229,20736
482232,2520
482234,4200
482240,14953
482249,4382
482253,25344
482254,5440
482264,5480
482268,3025
482269,2076
482274,8086
482276,3030
482286,4256
482287,6272
482307,2504
482308,57056
482309,16350
482320,4521
482322,5343
482323,4719
482325,5424
482326,5457
482330,5124
482331,6237
482336,3852
482338,5412
482339,7843
482349,9156
482354,5096
482367,2784
482368,3395
482375,4689
482378,4149
482387,20520
482388,4455
482390,6230
482391,9087
482399,6420
482417,8973
482431,7506
482434,6545
482436,14977
482439,4170
482443,9312
482446,2616
482447,5870
482461,1784
482462,8280
482467,5008
482470,4080
482473,3440
482477,10248
482498,13258
482499,1684
482506,13344
482511,5031
482512,5530
482517,2340
482522,4960
482523,9594
482531,1398
482537,8580
482543,23883
482544,9646
482546,3528
482548,3353
482550,5256
482555,6170
482557,1630
482559,6349
482560,2628
482562,8848
482570,1360
482594,4242
482600,7854
482604,7407
482606,4242
482607,6138
482608,3924
482627,729
482629,2340
482630,4194
482633,3544
482650,6160
482654,6336
482665,3806
482668,4496
482678,10068
482688,5225
482695,5269
482698,876
482704,4428
482705,21483
482722,8551
482723,3228
482735,9702
482738,5655
482742,5265
482746,5603
482753,4248
482779,8865
482781,5920
482796,3157
482797,8775
482798,3420
482800,11445
482809,3870
482811,18774
482815,1878
482816,3926
482823,4104
482826,7266
482830,3080
482832,6534
482845,1528
482846,8700
482847,2556
482848,3213
482856,2768
482858,7605
482872,21258
482877,3267
482881,2884
482893,5967
482896,2457
482902,2065
482906,12954
482908,7070
482909,10665
482910,5880
482914,19494
482919,5193
482920,7266
482924,2728
482926,3520
482934,3150
482935,5984
482942,9178
482943,1504
482944,5796
482956,26312
482959,6350
482974,4228
482975,3325
482983,3692
482985,4113
482995,7540
483017,10308
483019,7095
483025,3951
483030,5352
483035,3258
483041,6201
483049,4323
483055,2065
483056,4121
483059,5592
483077,5460
483080,19690
483081,6248
483084,2349
483090,1872
483093,4662
483096,2970
483103,3224
483108,23268
483110,16896
483111,5850
483116,5640
483126,34680
483129,3948
483133,3390
483134,5670
483136,4896
483138,5852
483154,4158
483156,8256
483157,3348
483158,4410
483167,3784
483179,2442
483187,5877
483194,7284
483202,1632
483204,1806
483209,6156
483221,18522
483234,20900
483235,3984
483236,5478
483239,4785
483240,1687
483251,6496
483265,1938
483268,20895
483269,2535
483270,3550
483279,1794
483281,4290
483289,4992
483291,4710
483307,8372
483314,7770
483332,3822
483361,5863
483372,2520
483388,5425
483389,3483
483398,12560
483399,4389
483402,3212
483403,4888
483406,3984
483407,26975
483408,6822
483413,5648
483440,4070
483442,3006
483444,8036
483445,4642
483452,7709
483457,3861
483460,4620
483463,9282
483468,7665
483471,3010
483473,7800
483480,6885
483482,2303
483483,6720
483486,6700
483487,6138
483489,9516
483496,4092
483497,1521
483500,3440
483504,5202
483509,2394
483513,13454
483517,4048
483519,5071
483525,3051
483526,2088
483532,4888
483533,4092
483542,3222
483543,7720
483551,12920
483565,7370
483568,1158
483569,1555
483572,2723
483578,10010
483585,1672
483587,3941
483589,2744
483592,5620
483593,6264
483597,6094
483602,987
483604,5196
483605,973
483606,6853
483623,1176
483634,3178
483635,6390
483637,13320
483639,3984
483640,6941
483642,1305
483644,5100
483645,5446
483647,4356
483652,3660
483682,5481
483687,3508
483690,3766
483695,6909
483697,3570
483703,3409
483704,6748
483709,9724
483710,4284
483725,10744
483730,5772
483731,2412
483739,5478
483741,2960
483746,3480
483752,6624
483756,9464
483762,2312
483764,3456
483768,6695
483772,10360
483775,5877
483777,37386
483782,2664
483786,2392
483790,3484
483791,3536
483793,12684
483797,5124
483800,1400
483801,8616
483820,5126
483826,7476
483828,9552
483839,14112
483845,10912
483849,13875
483851,34911
483854,14161
483858,14144
483859,4992
483861,2898
483863,4525
483869,3800
483874,5850
483885,2220
483897,8350
483901,3751
483908,5390
483913,2899
483916,18900
483933,3420
483941,20655
483943,3794
483945,5130
483946,1542
483950,1008
483974,17766
483983,2730
483992,5730
483997,2665
484000,3492
484018,4212
484019,10912
484021,5599
484023,1930
484042,1765
484048,6840
484050,3393
484054,7046
484066,3458
484067,4014
484071,3990
484072,28175
484074,3350
484075,5450
484095,3728
484097,6282
484101,9200
484102,2424
484106,10699
484112,5904
484113,4869
484130,3616
484144,3234
484146,5918
484150,2169
484161,2925
484173,3113
484180,8503
484184,8580
484188,3568
484194,2040
484212,3840
484217,6336
484220,3190
484228,4068
484238,5292
484240,4816
484242,4920
484246,2177
484248,7056
484265,2592
484267,2835
484269,5184
484273,3465
484280,4590
484281,5376
484286,1098
484294,3036
484298,5640
484306,4824
484307,2076
484315,4077
484326,1876
484332,9856
484338,1360
484340,4038
484342,8775
484345,8325
484351,5490
484360,3090
484366,4140
484367,4571
484369,5640
484372,3064
484376,4356
484377,9451
484380,3190
484384,8604
484386,4640
484393,3521
484401,3890
484428,3315
484431,4960
484436,2945
484449,19368
484450,4698
484451,3320
484452,6310
484453,2808
484458,3735
484463,6560
484465,1596
484469,5625
484471,3920
484475,2328
484494,4940
484495,6840
484497,3588
484506,1150
484507,7540
484515,4829
484518,4884
484526,2961
484530,3608
484540,14820
484544,8694
484546,5643
484547,3000
484553,2830
484560,1232
484570,5995
484576,6132
484578,2920
484586,7290
484588,5753
484603,2898
484608,6990
484612,5047
484617,23240
484618,6152
484626,2928
484629,3913
484631,4080
484635,8320
484639,2667
484641,2723
484643,13636
484645,7128
484651,1045
484667,6512
484673,7044
484682,7370
484685,5232
484688,2676
484698,15584
484704,7092
484716,4092
484720,4563
484725,1920
484726,11868
484730,4628
484732,6924
484734,2496
484737,2040
484738,10192
484751,5257
484753,15334
484755,2280
484769,960
484772,6850
484776,3696
484781,3318
484789,7692
484792,3282
484798,10080
484799,2660
484800,3342
484809,6220
484810,3900
484817,15666
484818,4396
484821,2210
484829,5044
484836,7965
484837,7800
484849,1764
484853,5863
484872,8652
484876,3883
484882,1992
484888,7332
484895,7695
484903,3390
484906,4112
484921,2781
484924,8876
484938,2779
484941,10626
484958,4477
484959,4683
484969,4537
484970,3980
484977,4240
484982,5026
484990,5283
484995,3740
485010,2168
485011,11830
485014,14014
485025,5595
485026,11120
485028,8145
485042,6048
485043,4205
485044,6426
485055,2576
485057,8676
485058,5256
485063,4800
485076,27126
485078,4932
485079,3516
485105,8487
485124,7943
485129,5880
485136,17050
485149,3760
485150,4779
485153,4920
485157,2220
485161,3283
485165,2632
485166,7644
485169,3321
485175,15192
485181,4816
485187,5941
485189,4280
485204,8041
485216,2583
485219,5588
485233,24420
485236,5200
485238,3944
485244,3366
485250,8670
485255,16133
485256,8624
485258,3792
485260,3304
485264,16148
485285,38388
485289,5240
485296,465
485300,5490
485309,9108
485310,1812
485322,6075
485340,6756
485350,2817
485376,1416
485378,12831
485384,7332
485391,4257
485399,4158
485404,3365
485406,4774
485409,10625
485410,13860
485413,5350
485417,11780
485422,6651
485424,7210
485430,1228
485431,21456
485433,8540
485437,6440
485441,3432
485450,3260
485454,7137
485465,14000
485468,3047
485476,23140
485478,6456
485488,5640
485490,4176
485492,2890
485498,5603
485513,5640
485517,2632
485519,12944
485522,8592
485529,3770
485535,1062
485554,15816
485557,5040
485585,3450
485586,10728
485602,4444
485604,6580
485609,7733
485610,3430
485623,3072
485629,7813
485632,18342
485636,8684
485638,13034
485640,11462
485641,6420
485642,6948
485646,9156
485651,3740
485654,4914
485662,3480
485664,19299
485668,5720
485688,620
485692,6490
485693,2586
485695,10584
485699,5590
485700,3216
485701,3996
485713,2808
485724,2177
485726,3808
485728,3960
485729,1320
485732,8070
485733,3267
485744,3912
485745,6174
485750,10260
485768,6678
485772,8580
